HAI_1_DOPC,HAI_1_ELIGCASES,HAI_1_NUMERATOR,HAI_1_SIR_Score,HAI_2_DOPC,HAI_2_ELIGCASES,HAI_2_NUMERATOR,HAI_2_SIR_Score,HAI_3_DOPC,HAI_3_ELIGCASES,HAI_3_NUMERATOR,HAI_3_SIR_Score,HAI_4_DOPC,HAI_4_ELIGCASES,HAI_4_NUMERATOR,HAI_4_SIR_Score,HAI_5_DOPC,HAI_5_ELIGCASES,HAI_5_NUMERATOR,HAI_5_SIR_Score,HAI_6_DOPC,HAI_6_ELIGCASES,HAI_6_NUMERATOR,HAI_6_SIR_Score,ZIP Code,H_CLEAN_LINEAR_SCORE,H_COMP_1_LINEAR_SCORE,H_COMP_2_LINEAR_SCORE,H_COMP_3_LINEAR_SCORE,H_COMP_5_LINEAR_SCORE,H_COMP_6_LINEAR_SCORE,H_COMP_7_LINEAR_SCORE,H_HSP_RATING_LINEAR_SCORE,H_QUIET_LINEAR_SCORE,H_RECMND_LINEAR_SCORE,SEP_1,SEP_SH_3HR,SEP_SH_6HR,SEV_SEP_3HR,SEV_SEP_6HR,HAI_1_SIR_ComparedToNational_encode,HAI_2_SIR_ComparedToNational_encode,HAI_3_SIR_ComparedToNational_encode,HAI_4_SIR_ComparedToNational_encode,HAI_5_SIR_ComparedToNational_encode,HAI_6_SIR_ComparedToNational_encode
11349.0,12.195,4.0,0.328,11959.0,16.48,11.0,0.667,299.0,7.715,3.0,0.389,34.0,0.276,0.0,,56630.0,4.861,4.0,0.823,68153.0,33.311,16.0,0.48,72205,78.0,89.0,91.0,80.0,73.0,82.0,79.0,85.0,80.0,84.0,45.0,82.0,,76.0,56.0,1.0,0.0,0.0,,0.0,1.0
5305.0,4.644,8.0,1.723,6600.0,6.386,5.0,0.783,193.0,4.964,3.0,0.604,224.0,1.918,1.0,0.521,49358.0,2.446,3.0,1.226,44410.0,34.093,14.0,0.411,72758,89.0,90.0,91.0,86.0,78.0,88.0,83.0,89.0,80.0,91.0,62.0,82.0,52.0,86.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0
3408.0,2.772,0.0,0.0,4624.0,3.681,0.0,0.0,93.0,2.336,0.0,0.0,185.0,1.543,1.0,0.648,45950.0,1.876,3.0,1.599,43679.0,26.037,13.0,0.499,72143,89.0,91.0,92.0,87.0,79.0,88.0,82.0,89.0,87.0,87.0,65.0,78.0,56.0,92.0,97.0,0.0,1.0,0.0,0.0,0.0,1.0
63.0,0.04,0.0,,962.0,0.527,0.0,,3.0,0.066,0.0,,11.0,0.089,0.0,,6359.0,0.148,0.0,,5970.0,1.705,1.0,0.587,71953,88.0,94.0,93.0,93.0,84.0,87.0,84.0,90.0,85.0,87.0,,,,,,,,,,,0.0
23856.0,26.204,17.0,0.649,21727.0,27.338,32.0,1.171,319.0,9.338,13.0,1.392,202.0,1.812,3.0,1.656,156396.0,14.45,18.0,1.246,129868.0,102.004,119.0,1.167,72205,84.0,91.0,91.0,83.0,79.0,86.0,81.0,89.0,85.0,91.0,50.0,77.0,,76.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
403.0,0.25,0.0,,637.0,0.369,0.0,,37.0,0.911,1.0,,4.0,0.031,0.0,,9902.0,0.252,0.0,,8221.0,2.83,0.0,0.0,72601,92.0,90.0,92.0,85.0,76.0,83.0,81.0,86.0,86.0,81.0,62.0,88.0,,78.0,94.0,,,,,,0.0
179.0,0.109,0.0,,616.0,0.337,0.0,,7.0,0.187,0.0,,64.0,0.533,0.0,,6830.0,0.158,0.0,,5305.0,1.652,0.0,0.0,72335,88.0,90.0,92.0,86.0,79.0,83.0,79.0,86.0,88.0,81.0,77.0,94.0,,83.0,98.0,,,,,,0.0
8001.0,8.419,3.0,0.356,10419.0,13.854,7.0,0.505,163.0,4.493,5.0,1.113,76.0,0.624,0.0,,91370.0,7.663,7.0,0.913,87932.0,56.506,31.0,0.549,72401,86.0,92.0,93.0,84.0,76.0,86.0,81.0,89.0,84.0,90.0,88.0,98.0,100.0,93.0,95.0,1.0,1.0,0.0,,0.0,1.0
4289.0,3.987,5.0,1.254,5483.0,4.642,3.0,0.646,123.0,3.408,7.0,2.054,333.0,2.886,2.0,0.693,62792.0,3.281,2.0,0.61,54606.0,24.723,18.0,0.728,72764,87.0,91.0,91.0,82.0,76.0,87.0,81.0,87.0,83.0,87.0,70.0,88.0,59.0,94.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
6653.0,5.406,1.0,0.185,9663.0,9.147,5.0,0.547,150.0,3.877,1.0,0.258,77.0,0.621,0.0,,59984.0,2.834,1.0,0.353,58052.0,31.943,8.0,0.25,71903,85.0,92.0,91.0,83.0,76.0,85.0,81.0,88.0,82.0,88.0,52.0,84.0,83.0,74.0,73.0,1.0,0.0,0.0,,0.0,1.0
3005.0,2.162,0.0,0.0,5282.0,3.652,7.0,1.917,137.0,3.428,2.0,0.583,6.0,0.048,0.0,,34304.0,1.331,0.0,0.0,33160.0,13.715,7.0,0.51,72653,85.0,93.0,92.0,87.0,78.0,90.0,82.0,91.0,85.0,92.0,44.0,74.0,25.0,72.0,95.0,0.0,0.0,0.0,,0.0,0.0
4890.0,3.482,5.0,1.436,5533.0,3.94,2.0,0.508,93.0,2.422,1.0,0.413,376.0,2.909,1.0,0.344,38672.0,1.497,2.0,1.336,35626.0,21.453,13.0,0.606,72034,88.0,94.0,93.0,87.0,80.0,86.0,83.0,91.0,85.0,91.0,64.0,83.0,73.0,86.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
6442.0,4.464,3.0,0.672,8564.0,5.924,8.0,1.35,157.0,4.307,7.0,1.625,107.0,0.901,1.0,,58528.0,3.765,5.0,1.328,56326.0,31.173,9.0,0.289,72117,81.0,91.0,92.0,83.0,75.0,84.0,81.0,88.0,80.0,88.0,79.0,96.0,96.0,88.0,92.0,0.0,0.0,0.0,,0.0,1.0
1132.0,0.79,2.0,,3479.0,2.372,2.0,0.843,25.0,0.686,1.0,,56.0,0.511,0.0,,13590.0,0.446,1.0,,12624.0,7.032,5.0,0.711,72450,85.0,90.0,92.0,84.0,75.0,84.0,79.0,86.0,86.0,83.0,45.0,82.0,,63.0,83.0,,0.0,,,,0.0
1349.0,0.932,1.0,,2477.0,1.768,0.0,0.0,56.0,1.352,1.0,0.74,52.0,0.394,0.0,,24961.0,1.445,1.0,0.692,23804.0,13.202,3.0,0.227,72801,87.0,90.0,89.0,80.0,76.0,85.0,78.0,83.0,75.0,78.0,50.0,80.0,28.0,82.0,91.0,,0.0,0.0,,0.0,1.0
62.0,0.044,0.0,,1171.0,0.895,0.0,,6.0,0.181,0.0,,2.0,0.023,1.0,,5249.0,0.149,0.0,,4928.0,2.089,2.0,0.957,71701,81.0,91.0,94.0,91.0,75.0,88.0,82.0,86.0,85.0,83.0,69.0,90.0,77.0,83.0,96.0,,,,,,0.0
455.0,0.267,0.0,,1097.0,0.597,3.0,,24.0,0.572,0.0,,13.0,0.077,0.0,,7966.0,0.248,0.0,,7626.0,3.868,4.0,1.034,71655,86.0,91.0,97.0,86.0,79.0,83.0,83.0,89.0,85.0,88.0,46.0,85.0,,67.0,75.0,,,,,,0.0
4775.0,4.538,7.0,1.543,10877.0,10.699,8.0,0.748,78.0,2.062,0.0,0.0,9.0,0.074,0.0,,58688.0,3.605,14.0,3.883,56659.0,27.933,19.0,0.68,72901,83.0,89.0,89.0,82.0,71.0,83.0,78.0,85.0,81.0,86.0,45.0,88.0,96.0,62.0,73.0,0.0,0.0,0.0,,-1.0,0.0
8442.0,7.036,4.0,0.569,9653.0,8.318,10.0,1.202,166.0,4.268,5.0,1.172,162.0,1.244,2.0,1.608,77971.0,5.429,5.0,0.921,69292.0,63.19,12.0,0.19,72903,87.0,90.0,92.0,85.0,77.0,88.0,82.0,89.0,81.0,91.0,60.0,82.0,65.0,81.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0
74.0,0.046,0.0,,316.0,0.172,0.0,,2.0,0.058,0.0,,9.0,0.084,0.0,,4586.0,0.133,0.0,,3853.0,1.098,1.0,0.911,72315,82.0,89.0,87.0,83.0,73.0,69.0,74.0,79.0,84.0,73.0,44.0,95.0,,76.0,43.0,,,,,,0.0
5989.0,4.973,19.0,3.821,7566.0,8.471,10.0,1.18,81.0,2.063,2.0,0.969,51.0,0.388,1.0,,40525.0,2.433,5.0,2.055,39137.0,27.967,34.0,1.216,71603,89.0,90.0,92.0,85.0,80.0,87.0,81.0,88.0,84.0,85.0,78.0,94.0,97.0,84.0,99.0,-1.0,0.0,0.0,,0.0,0.0
140.0,0.082,0.0,,271.0,0.133,1.0,,,,,,15.0,0.119,0.0,,4152.0,0.099,0.0,,4041.0,1.402,2.0,1.427,72160,91.0,97.0,97.0,93.0,86.0,94.0,88.0,93.0,90.0,90.0,59.0,81.0,,79.0,96.0,,,,,,0.0
2.0,0.001,0.0,,27.0,0.015,0.0,,,,,,,,,,3233.0,0.121,0.0,,3233.0,1.225,0.0,0.0,72076,,,,,,,,,,,,,,,,,,,,,0.0
459.0,0.278,0.0,,440.0,0.229,0.0,,6.0,0.185,1.0,,,,,,10003.0,0.334,0.0,,10003.0,4.206,0.0,0.0,72104,98.0,98.0,97.0,92.0,84.0,84.0,85.0,94.0,94.0,93.0,74.0,95.0,62.0,88.0,96.0,,,,,,1.0
4915.0,3.495,1.0,0.286,8167.0,5.746,4.0,0.696,69.0,1.893,1.0,0.528,22.0,0.198,1.0,,30283.0,2.047,1.0,0.489,29564.0,12.832,12.0,0.935,71901,84.0,85.0,87.0,73.0,68.0,83.0,76.0,83.0,78.0,82.0,47.0,80.0,,77.0,81.0,0.0,0.0,0.0,,0.0,0.0
1502.0,1.037,1.0,0.964,2886.0,1.992,1.0,0.502,51.0,1.424,1.0,0.702,22.0,0.179,1.0,,18713.0,0.884,0.0,,18003.0,6.27,1.0,0.159,72015,84.0,90.0,93.0,83.0,76.0,85.0,80.0,86.0,85.0,85.0,37.0,75.0,,67.0,73.0,0.0,0.0,0.0,,,1.0
97.0,0.06,0.0,,889.0,0.483,0.0,,1.0,0.026,0.0,,15.0,0.134,0.0,,4403.0,0.098,0.0,,4062.0,1.342,0.0,0.0,72342,93.0,95.0,94.0,90.0,78.0,80.0,81.0,87.0,91.0,82.0,82.0,100.0,,88.0,100.0,,,,,,0.0
506.0,0.369,0.0,,2125.0,1.502,0.0,0.0,36.0,0.925,2.0,,77.0,0.631,0.0,,13018.0,0.416,2.0,,12337.0,8.118,5.0,0.616,71730,91.0,93.0,92.0,86.0,82.0,85.0,79.0,89.0,88.0,84.0,69.0,90.0,97.0,82.0,91.0,,0.0,,,,0.0
28519.0,25.221,45.0,1.784,20686.0,21.994,29.0,1.319,306.0,8.597,6.0,0.698,359.0,3.155,7.0,2.219,180745.0,13.804,12.0,0.869,155999.0,81.076,47.0,0.58,72205,83.0,91.0,92.0,81.0,74.0,85.0,81.0,88.0,84.0,89.0,72.0,92.0,98.0,84.0,91.0,-1.0,0.0,0.0,0.0,0.0,1.0
7258.0,7.665,3.0,0.391,7785.0,9.898,2.0,0.202,84.0,2.241,0.0,0.0,92.0,0.814,0.0,,57755.0,2.575,5.0,1.942,55914.0,30.235,17.0,0.562,72401,83.0,92.0,92.0,84.0,78.0,87.0,82.0,91.0,86.0,92.0,67.0,90.0,82.0,82.0,89.0,0.0,1.0,0.0,,0.0,1.0
3178.0,2.499,2.0,0.8,3569.0,2.936,3.0,1.022,63.0,1.686,3.0,1.779,90.0,0.74,0.0,,37593.0,1.828,1.0,0.547,36320.0,16.591,4.0,0.241,72503,88.0,91.0,92.0,88.0,79.0,89.0,82.0,88.0,85.0,87.0,73.0,92.0,77.0,86.0,94.0,0.0,0.0,0.0,,0.0,1.0
7780.0,5.398,3.0,0.556,5303.0,3.666,3.0,0.818,9.0,0.234,0.0,,,,,,32665.0,1.193,2.0,1.676,32665.0,16.536,16.0,0.968,72211,92.0,95.0,95.0,92.0,84.0,86.0,86.0,96.0,90.0,97.0,92.0,100.0,,98.0,,0.0,0.0,,,0.0,0.0
676.0,0.489,0.0,,2970.0,1.882,2.0,1.063,1.0,0.035,0.0,,,,,,13983.0,0.512,0.0,,13983.0,5.629,2.0,0.355,72120,85.0,92.0,93.0,84.0,77.0,81.0,81.0,89.0,85.0,90.0,18.0,57.0,,64.0,30.0,,0.0,,,,0.0
181.0,0.105,0.0,,3179.0,1.052,0.0,0.0,,,,,,,,,6880.0,0.079,0.0,,6880.0,0.869,0.0,,72118,93.0,95.0,95.0,90.0,85.0,92.0,86.0,95.0,94.0,96.0,,,,,,,0.0,,,,
1328.0,0.919,0.0,,2148.0,1.481,2.0,1.35,19.0,0.492,0.0,,50.0,0.43,2.0,,13966.0,0.652,0.0,,13383.0,5.175,2.0,0.386,72032,87.0,93.0,93.0,85.0,78.0,86.0,81.0,90.0,92.0,91.0,80.0,93.0,93.0,93.0,91.0,,0.0,,,,0.0
298.0,0.082,0.0,,313.0,0.206,0.0,,,,,,,,,,3038.0,0.064,0.0,,3038.0,1.38,2.0,1.449,72543,89.0,93.0,94.0,91.0,81.0,88.0,82.0,90.0,89.0,89.0,76.0,86.0,,90.0,97.0,,,,,,0.0
308.0,0.084,0.0,,698.0,0.457,0.0,,,,,,,,,,5439.0,0.112,0.0,,4804.0,1.906,2.0,1.049,71923,94.0,92.0,95.0,86.0,83.0,89.0,81.0,89.0,90.0,85.0,78.0,94.0,77.0,90.0,96.0,,,,,,0.0
26057.0,38.726,15.0,0.387,2350.0,4.289,5.0,1.166,3.0,0.155,0.0,,,,,,84687.0,3.949,2.0,0.506,58991.0,25.192,14.0,0.556,72202,,,,,,,,,,,,,,,,1.0,0.0,,,0.0,1.0
1984.0,1.414,3.0,2.122,2814.0,2.4,0.0,0.0,17.0,0.438,0.0,,5.0,0.041,0.0,,20070.0,0.944,1.0,,18830.0,17.54,11.0,0.627,94545,88.0,90.0,89.0,83.0,76.0,82.0,77.0,87.0,78.0,85.0,,,,,,0.0,0.0,,,,0.0
3585.0,2.705,0.0,0.0,4902.0,3.769,3.0,0.796,80.0,2.108,4.0,1.898,86.0,0.689,0.0,,35252.0,2.388,1.0,0.419,33937.0,13.757,7.0,0.509,95501,87.0,90.0,89.0,79.0,76.0,87.0,78.0,84.0,72.0,83.0,37.0,74.0,52.0,63.0,77.0,0.0,0.0,0.0,,0.0,0.0
5730.0,5.348,2.0,0.374,6083.0,6.065,0.0,0.0,132.0,3.187,2.0,0.628,94.0,0.608,0.0,,55035.0,2.404,1.0,0.416,50753.0,33.312,13.0,0.39,94010,89.0,92.0,92.0,85.0,79.0,87.0,83.0,92.0,82.0,93.0,70.0,86.0,61.0,88.0,98.0,0.0,1.0,0.0,,0.0,1.0
2923.0,2.648,0.0,0.0,2603.0,5.308,6.0,1.13,11.0,0.32,0.0,,12.0,0.085,0.0,,25594.0,1.691,1.0,0.591,25594.0,14.068,10.0,0.711,94117,83.0,89.0,92.0,82.0,73.0,87.0,80.0,85.0,73.0,85.0,79.0,93.0,,88.0,97.0,0.0,0.0,,,0.0,0.0
3170.0,2.208,1.0,0.453,3765.0,2.684,3.0,1.118,52.0,1.476,2.0,1.355,21.0,0.139,0.0,,29046.0,1.412,1.0,0.708,26861.0,15.094,11.0,0.729,94558,87.0,91.0,91.0,84.0,76.0,86.0,79.0,87.0,73.0,88.0,65.0,82.0,56.0,83.0,95.0,0.0,0.0,0.0,,0.0,0.0
3238.0,2.181,0.0,0.0,3776.0,2.286,1.0,0.437,21.0,0.511,3.0,,,,,,16289.0,0.672,0.0,,15894.0,6.274,4.0,0.638,94574,89.0,93.0,93.0,88.0,78.0,91.0,83.0,91.0,73.0,92.0,64.0,91.0,50.0,81.0,88.0,0.0,0.0,,,,0.0
1427.0,0.879,0.0,,1274.0,0.66,0.0,,35.0,0.913,0.0,,,,,,9793.0,0.232,1.0,,9299.0,5.005,3.0,0.599,95642,92.0,94.0,92.0,90.0,79.0,89.0,82.0,91.0,84.0,91.0,78.0,88.0,64.0,94.0,99.0,,,,,,0.0
10562.0,10.153,6.0,0.591,10696.0,10.76,13.0,1.208,172.0,4.583,2.0,0.436,199.0,1.683,0.0,0.0,59700.0,4.227,0.0,0.0,57669.0,37.793,20.0,0.529,95819,89.0,92.0,92.0,84.0,79.0,88.0,82.0,91.0,82.0,90.0,82.0,94.0,88.0,92.0,96.0,0.0,0.0,0.0,0.0,1.0,1.0
14463.0,16.164,5.0,0.309,13463.0,19.672,6.0,0.305,264.0,7.252,0.0,0.0,196.0,1.678,0.0,0.0,121062.0,9.389,2.0,0.213,115636.0,75.898,54.0,0.711,92501,84.0,88.0,88.0,78.0,75.0,83.0,78.0,85.0,71.0,84.0,79.0,88.0,96.0,90.0,100.0,1.0,1.0,1.0,0.0,1.0,1.0
705.0,0.596,1.0,,1631.0,1.413,2.0,1.415,5.0,0.168,0.0,,1.0,0.004,0.0,,19427.0,1.031,1.0,0.97,18039.0,6.747,1.0,0.148,91950,90.0,89.0,87.0,85.0,81.0,84.0,78.0,85.0,78.0,85.0,83.0,93.0,,91.0,98.0,,0.0,,,0.0,1.0
28888.0,35.685,23.0,0.645,19246.0,36.715,19.0,0.517,443.0,12.912,2.0,0.155,320.0,2.754,1.0,0.363,207049.0,18.061,11.0,0.609,195900.0,160.557,119.0,0.741,92103,87.0,92.0,92.0,86.0,78.0,90.0,84.0,91.0,82.0,92.0,46.0,71.0,60.0,72.0,95.0,1.0,1.0,1.0,0.0,0.0,1.0
12165.0,12.82,2.0,0.156,13952.0,22.199,16.0,0.721,216.0,5.474,7.0,1.279,72.0,0.635,1.0,,121629.0,9.981,5.0,0.501,114489.0,68.241,32.0,0.469,91942,87.0,91.0,91.0,83.0,78.0,87.0,81.0,88.0,77.0,88.0,61.0,82.0,77.0,79.0,97.0,1.0,0.0,0.0,,0.0,1.0
961.0,0.582,0.0,,1159.0,0.594,0.0,,26.0,0.671,0.0,,16.0,0.148,0.0,,9704.0,0.209,0.0,,9090.0,2.106,1.0,0.475,95521,88.0,92.0,93.0,87.0,82.0,90.0,82.0,87.0,80.0,88.0,51.0,76.0,,74.0,97.0,,,,,,0.0
1464.0,1.052,0.0,0.0,7071.0,5.03,3.0,0.596,35.0,0.969,0.0,,49.0,0.472,1.0,,49560.0,2.509,0.0,0.0,48302.0,17.663,4.0,0.226,95966,78.0,84.0,84.0,75.0,71.0,80.0,76.0,79.0,68.0,75.0,40.0,77.0,,59.0,83.0,0.0,0.0,,,0.0,1.0
9913.0,9.541,4.0,0.419,9689.0,10.476,8.0,0.764,136.0,3.566,4.0,1.122,205.0,1.87,0.0,0.0,73556.0,4.676,2.0,0.428,61532.0,40.845,19.0,0.465,93301,88.0,89.0,88.0,81.0,75.0,85.0,79.0,89.0,78.0,89.0,77.0,95.0,77.0,88.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0
20682.0,23.7,19.0,0.802,17713.0,25.965,23.0,0.886,133.0,3.616,5.0,1.383,173.0,1.415,1.0,0.707,146120.0,10.846,9.0,0.83,140870.0,105.932,86.0,0.812,95128,85.0,88.0,89.0,83.0,78.0,86.0,78.0,87.0,72.0,84.0,46.0,81.0,34.0,71.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0
13851.0,10.792,0.0,0.0,16375.0,14.487,4.0,0.276,136.0,3.488,1.0,0.287,66.0,0.488,1.0,,87346.0,4.073,4.0,0.982,82495.0,57.223,50.0,0.874,95926,89.0,92.0,91.0,85.0,83.0,90.0,82.0,89.0,74.0,91.0,72.0,88.0,82.0,88.0,96.0,1.0,1.0,0.0,,0.0,0.0
5900.0,5.429,2.0,0.368,3924.0,4.016,4.0,0.996,92.0,2.675,0.0,0.0,155.0,1.353,1.0,0.739,49938.0,2.665,1.0,0.375,45949.0,30.638,16.0,0.522,91342,84.0,88.0,91.0,80.0,77.0,87.0,82.0,87.0,73.0,87.0,49.0,67.0,42.0,85.0,94.0,0.0,0.0,0.0,0.0,0.0,1.0
458.0,0.345,0.0,,954.0,0.755,0.0,,47.0,1.182,0.0,0.0,85.0,0.806,0.0,,11134.0,0.322,1.0,,10160.0,2.336,2.0,0.856,96080,91.0,92.0,92.0,85.0,79.0,91.0,83.0,89.0,76.0,89.0,77.0,95.0,75.0,91.0,94.0,,,0.0,,,0.0
12434.0,9.783,5.0,0.511,8143.0,6.889,0.0,0.0,149.0,3.863,3.0,0.777,100.0,0.712,0.0,,54085.0,3.8,3.0,0.789,54085.0,45.025,31.0,0.689,94609,86.0,89.0,90.0,81.0,76.0,87.0,81.0,88.0,82.0,88.0,53.0,82.0,67.0,73.0,88.0,0.0,1.0,0.0,,0.0,1.0
2039.0,1.407,2.0,1.421,3446.0,2.341,9.0,3.845,47.0,1.295,1.0,0.772,14.0,0.129,0.0,,25691.0,0.927,0.0,,23849.0,15.038,15.0,0.997,92243,89.0,88.0,88.0,80.0,73.0,83.0,81.0,85.0,76.0,81.0,51.0,85.0,34.0,86.0,82.0,0.0,-1.0,0.0,,,0.0
10767.0,12.353,2.0,0.162,6842.0,8.943,6.0,0.671,195.0,4.622,2.0,0.433,187.0,1.195,2.0,1.674,92131.0,6.104,2.0,0.328,75916.0,50.984,41.0,0.804,94109,86.0,89.0,91.0,83.0,77.0,83.0,81.0,89.0,78.0,90.0,73.0,84.0,96.0,91.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0
997.0,0.624,1.0,,2440.0,1.297,2.0,1.542,15.0,0.39,0.0,,1.0,0.008,0.0,,12428.0,0.524,2.0,,11861.0,4.418,3.0,0.679,92220,92.0,91.0,91.0,88.0,76.0,87.0,82.0,88.0,76.0,87.0,50.0,89.0,26.0,76.0,98.0,,0.0,,,,0.0
2573.0,2.31,3.0,1.299,2987.0,2.991,2.0,0.669,45.0,1.083,0.0,0.0,97.0,0.645,1.0,,42386.0,2.241,1.0,0.446,41667.0,23.123,6.0,0.259,94110,87.0,89.0,91.0,82.0,75.0,85.0,80.0,89.0,82.0,89.0,67.0,88.0,82.0,90.0,86.0,0.0,0.0,0.0,,0.0,1.0
9715.0,9.639,6.0,0.622,14843.0,16.161,12.0,0.743,165.0,5.022,3.0,0.597,161.0,1.371,1.0,0.729,86436.0,3.878,2.0,0.516,79716.0,52.511,31.0,0.59,93534,84.0,88.0,88.0,78.0,69.0,82.0,77.0,83.0,71.0,79.0,62.0,86.0,84.0,86.0,87.0,0.0,0.0,0.0,0.0,0.0,1.0
7310.0,6.979,8.0,1.146,6896.0,7.397,14.0,1.893,139.0,4.016,2.0,0.498,103.0,0.883,4.0,,84135.0,5.074,8.0,1.577,74920.0,48.178,14.0,0.291,93291,85.0,90.0,89.0,86.0,77.0,87.0,80.0,87.0,77.0,88.0,66.0,90.0,91.0,84.0,86.0,0.0,-1.0,0.0,,0.0,1.0
4442.0,3.943,0.0,0.0,4448.0,4.075,2.0,0.491,96.0,2.537,0.0,0.0,34.0,0.322,0.0,,38266.0,1.718,0.0,0.0,35393.0,29.256,10.0,0.342,91204,89.0,91.0,89.0,83.0,79.0,85.0,81.0,88.0,81.0,86.0,72.0,92.0,86.0,87.0,87.0,1.0,0.0,0.0,,0.0,1.0
28349.0,33.588,27.0,0.804,21837.0,35.038,51.0,1.456,342.0,11.058,19.0,1.718,345.0,3.286,2.0,0.609,200957.0,14.908,15.0,1.006,172660.0,85.204,53.0,0.622,93721,87.0,89.0,89.0,81.0,76.0,88.0,78.0,87.0,75.0,87.0,32.0,86.0,,48.0,73.0,0.0,-1.0,-1.0,0.0,0.0,1.0
3778.0,3.728,8.0,2.146,3791.0,3.687,9.0,2.441,72.0,1.831,0.0,0.0,59.0,0.477,0.0,,58887.0,4.57,1.0,0.219,44311.0,30.553,7.0,0.229,90027,81.0,85.0,86.0,78.0,75.0,79.0,73.0,84.0,73.0,83.0,79.0,98.0,73.0,88.0,93.0,0.0,-1.0,0.0,,0.0,1.0
204.0,0.125,0.0,,545.0,0.277,0.0,,5.0,0.136,0.0,,1.0,0.008,0.0,,2711.0,0.06,0.0,,2711.0,1.592,0.0,0.0,95361,,,,,,,,,,,45.0,85.0,,88.0,71.0,,,,,,0.0
6016.0,4.768,2.0,0.419,6285.0,5.426,4.0,0.737,253.0,6.308,7.0,1.11,282.0,2.071,4.0,1.931,81886.0,3.456,0.0,0.0,73348.0,35.828,19.0,0.53,92868,90.0,91.0,91.0,83.0,81.0,87.0,83.0,91.0,84.0,92.0,72.0,86.0,77.0,89.0,94.0,0.0,0.0,0.0,0.0,1.0,1.0
2457.0,1.931,0.0,0.0,3324.0,2.557,1.0,0.391,75.0,1.758,2.0,1.138,10.0,0.078,1.0,,22651.0,0.831,0.0,,22651.0,13.717,3.0,0.219,94080,87.0,91.0,93.0,85.0,79.0,85.0,82.0,89.0,74.0,90.0,83.0,91.0,86.0,94.0,99.0,0.0,0.0,0.0,,,1.0
16377.0,17.297,11.0,0.636,10119.0,13.514,11.0,0.814,208.0,5.262,2.0,0.38,136.0,1.151,0.0,0.0,98468.0,5.28,2.0,0.379,80336.0,52.945,26.0,0.491,95051,88.0,91.0,93.0,83.0,79.0,87.0,82.0,90.0,78.0,91.0,75.0,89.0,83.0,88.0,97.0,0.0,0.0,0.0,0.0,0.0,1.0
8784.0,8.375,9.0,1.075,6561.0,6.247,6.0,0.96,192.0,4.448,5.0,1.124,61.0,0.447,3.0,,63494.0,2.931,0.0,0.0,53774.0,38.728,40.0,1.033,94596,86.0,89.0,91.0,81.0,74.0,84.0,80.0,87.0,71.0,87.0,73.0,90.0,86.0,87.0,91.0,0.0,0.0,0.0,,0.0,0.0
4128.0,4.213,1.0,0.237,3149.0,3.837,2.0,0.521,152.0,4.137,3.0,0.725,14.0,0.119,0.0,,41761.0,1.856,1.0,0.539,38389.0,24.227,9.0,0.371,94589,86.0,91.0,93.0,84.0,80.0,88.0,82.0,90.0,80.0,90.0,87.0,95.0,94.0,94.0,97.0,0.0,0.0,0.0,,0.0,1.0
19478.0,19.674,19.0,0.966,14360.0,16.157,17.0,1.052,266.0,6.648,6.0,0.903,157.0,1.322,1.0,0.756,101104.0,6.07,3.0,0.494,92022.0,52.127,28.0,0.537,94611,84.0,89.0,91.0,80.0,75.0,85.0,81.0,89.0,77.0,89.0,61.0,84.0,73.0,79.0,97.0,0.0,0.0,0.0,0.0,0.0,1.0
10084.0,10.709,4.0,0.374,6752.0,8.402,8.0,0.952,128.0,3.175,7.0,2.205,152.0,1.166,0.0,0.0,68701.0,3.463,1.0,0.289,59001.0,36.317,16.0,0.441,94115,83.0,91.0,92.0,85.0,78.0,86.0,82.0,89.0,75.0,89.0,48.0,79.0,22.0,77.0,93.0,1.0,0.0,0.0,0.0,0.0,1.0
11311.0,10.859,9.0,0.829,13931.0,17.057,13.0,0.762,293.0,7.708,10.0,1.297,105.0,0.853,1.0,,140660.0,8.172,10.0,1.224,134369.0,87.363,21.0,0.24,92103,85.0,90.0,91.0,82.0,77.0,86.0,81.0,86.0,75.0,85.0,61.0,86.0,89.0,84.0,82.0,0.0,0.0,0.0,,0.0,1.0
925.0,0.761,0.0,,1931.0,1.64,0.0,0.0,18.0,0.507,0.0,,50.0,0.455,0.0,,19369.0,0.915,0.0,,18478.0,7.136,3.0,0.42,90732,89.0,90.0,92.0,80.0,79.0,84.0,80.0,88.0,76.0,88.0,64.0,86.0,68.0,82.0,96.0,,0.0,,,,0.0
4801.0,4.049,2.0,0.494,4713.0,4.059,4.0,0.985,80.0,2.029,1.0,0.493,47.0,0.392,1.0,,47840.0,2.099,2.0,0.953,45860.0,26.213,20.0,0.763,93030,88.0,90.0,91.0,81.0,80.0,87.0,81.0,87.0,80.0,87.0,82.0,98.0,85.0,89.0,97.0,0.0,0.0,0.0,,0.0,0.0
